word	count	source_files
plumpup	11	4
plums	196	4
plumsauce	7	4
plumtomato	7	4
plumtree	9	4
plumule	20	5
plumy	36	5
plumyew	7	4
plumyewfamily	13	4
plumyews	2	1
plunder	224	9
plunderage	20	5
plundered	60	7
plunderer	48	6
plundering	66	7
plunders	6	1
plunge	392	8
plunged	24	3
plungedive	6	3
plunger	50	7
plunging	8	2
plungė	12	3
plunk	196	9
plunkdown	25	4
plunker	24	5
plunkfor	25	4
pluperfect	47	6
pluperfecttense	13	4
plural	1509	10
pluralform	10	4
pluralisation	24	5
pluralise	26	6
pluralism	108	9
pluralist	22	6
pluralistic	28	8
plurality	218	10
pluralization	26	6
pluralize	32	8
pluralizing	4	1
plurally	36	3
plurals	54	5
pluribus	16	3
pluricentric	28	3
pluriflora	74	7
pluriflorus	12	3
plurinational	60	3
plurinerves	24	3
pluripoietin	10	1
pluripotency	48	4
pluripotent	14	2
plus	1615	17
plusend	146	3
plusenddirected	55	3
plusfours	7	4
plush	55	6
plushlike	9	4
plushy	42	6
plusmn	6	1
plussign	7	4
plutarch	122	9
plutarchus	12	3
plutchik	12	3
plutchik's	12	3
pluteaceae	132	8
plutellidae	12	3
pluteus	175	9
pluteusaurantiorugosus	11	4
pluteuscervinus	17	7
pluteusmagnus	13	4
pluto	356	9
plutocracy	22	6
plutocrat	26	6
plutocratic	20	5
plutocratical	18	4
pluton	62	9
plutonian	90	8
plutonic	59	9
plutonicrock	13	4
plutonium	201	9
plutonium239	7	4
plutoniumbomb	16	4
plutoniumpit	9	4
plutoniumtrigger	9	4
plutons	4	1
pluvi	6	3
pluvialis	92	9
pluvianidae	24	3
pluvianus	100	9
pluvianusaegyptius	14	4
pluviometer	32	5
pluviose	34	8
pluviosus	12	3
pluvius	20	7
pluviôse	18	3
ply	124	9
plyboard	24	5
plyer	32	5
plyers	30	6
plying	4	1
plym	12	3
plymouth	663	9
plymouthcolony	17	7
plymouthrock	14	7
plymuthica	6	3
plynlimon	48	3
plywood	48	9
plze	6	3
plzen	42	9
plzeň	58	3
plácido	18	3
plücker	16	3
pm	306	11
pma	14	3
pmainducible	4	3
pmccc7	1	1
pmd	6	1
pme	6	1
pmea	1	1
pmenth1ene	1	1
pmeplrgwrnwird	1	1
pmeplrgwrnwirdfxenenmgsan	1	1
pmethyltransferase	4	3
pmf	1	1
pmf1	2	1
pmfdriven	1	1
pmfth	4	1
pmgl	4	1
pmh1	2	1
pmid	108	2
pmii	4	1
pmiii	2	1
pmiv	4	1
pmk1	25	1
pmk1mapk	5	1
pml	80	3
pml1p	2	1
pmm	4	1
pmm1	2	1
pmm2	2	1
pmma	72	3
pmme	14	1
pmn	4	1
pmnl	4	1
pmoi	36	3
pmotm	18	3
pmotm's	6	3
pmoty	12	3
pmp	10	1
pmrsr	3	1
pms	108	10
pms1	4	1
pms2	4	1
pmsr	3	1
pmsrelated	6	3
pmt	27	2
pmt1	2	1
pmt1p	12	3
pmt1ppmt2p	6	3
pmt1ppmt3p	6	3
pmt2	2	1
pmt2p	12	3
pmt3p	12	3
pmt4p	16	3
pmt4ppmt4p	2	1
pmt5p	12	3
pmt5ppmt2p	6	3
pmt5ppmt3p	6	3
pmtc	24	3
pmtr	1	1
pmx	4	1
pn	39	5
pna	94	4
pnae	4	1
pnau	12	3
pnc	8	1
pneumatic	279	8
pneumatica	24	3
pneumatically	90	8
pneumaticcaisson	11	4
pneumaticdrill	7	4
pneumatichammer	11	4
pneumatics	46	10
pneumatictire	9	4
pneumatictyre	9	4
pneumatization	12	3
pneumatology	12	3
pneumatophore	20	5
pneumatophores	12	3
pneumatosis	12	3
pneumococcal	90	8
pneumococcalpneumonia	7	4
pneumococcalpolysaccharidevaccine	3	3
pneumococcalvaccine	10	4
pneumococcus	54	10
pneumoconiosis	96	10
pneumocystis	34	5
pneumocystiscariniipneumonia	13	4
pneumocystispneumonia	13	4
pneumocyte	30	3
pneumocytes	6	1
pneumocytosis	34	6
pneumoencephalogram	24	5
pneumoencephalography	2	1
pneumogastric	67	5
pneumogastricnerve	19	4
pneumonanthe	53	7
pneumonectomy	20	5
pneumonia	935	9
pneumoniae	118	10
pneumonialike	2	1
pneumonic	81	9
pneumonicplague	11	4
pneumonitis	40	10
pneumonoconiosis	26	6
pneumophila	16	4
pneumophilia	13	4
pneumothorax	50	9
pneumovax	56	8
pnf	48	3
png	28	3
png2	2	1
png3	2	1
pngase	16	3
pnictogen	84	3
pnictogens	72	3
pnitroaniline	1	1
pnitrophenol	28	1
pnitrophenyl	3	1
pnitrophenyl3ketovalidamine	1	1
pnitrophenylalphamannosidase	1	1
pnitrophenylglucuronosyltransferase	12	1
pnjunction	7	4
pnk	4	1
pnl	4	1
pnm	6	1
pnn	4	1
pnom	23	7
pnompenh	17	4
pnp	30	1
pnpase	6	1
pnptransistor	7	4
pnpudpgt	24	1
pnr	4	1
pns	80	4
pnuts	4	1
pnw	12	3
po	700	11
po2	3	1
po4	98	5
po5	1	1
poa	265	9
poaceae	1186	9
poach	30	6
poached	73	8
poachedegg	9	4
poacher	59	9
poachers	56	4
poaching	258	10
poales	136	3
poanemoralis	20	7
poapratensis	29	7
pob	106	9
pobeda	20	7
pobedapeak	14	4
pobedy	20	7
pobedypeak	14	4
pobj	4	1
poblacion	6	3
pobox	22	4
poboxno	20	4
poboxnumber	20	4
pocahontas	134	10
pocatello	72	9
pochard	146	9
pochards	4	1
pock	66	6
pocked	38	7
pockels	12	3
pocket	1551	10
pocketable	24	5
pocketbattleship	7	4
pocketbilliards	9	4
pocketbook	106	9
pocketbookissue	9	4
pocketborough	7	4
pocketbread	9	4
pocketcalculator	9	4
pocketcomb	33	5
pocketdictionary	9	4
pocketed	88	7
pocketedbat	12	4
pocketedfreetailbat	12	4
pocketedition	11	4
pocketflap	7	4
pocketflask	9	4
pocketful	22	6
pocketgopher	11	4
pockethandkerchief	7	4
pocketknife	91	9
pocketless	12	3
pocketlighter	11	4
pocketmoney	11	4
pocketmouse	7	4
pocketrat	7	4
pockets	319	7
pocketsize	24	4
pocketsized	40	7
pocketveto	7	4
pocketwatch	7	4
pockmark	24	5
pockmarked	32	7
pockmarks	2	1
pocl2	2	1
pocock	24	3
pocono	12	3
pocosin	12	3
pocosins	12	3
pocus	31	7
pod	493	9
podagra	8	1
podalgia	20	5
podalyria	82	8
podargidae	86	8
podargus	80	9
podaxaceae	28	5
podaxis	12	3
podcast	274	9
podcaster	24	3
podcasting	12	3
podcasts	4	1
podded	26	7
poddy	12	3
poddydodger	6	3
poddydodging	6	3
podenco	14	4
podetia	4	1
podetium	20	5
podge	2	1
podgorica	28	3
podgy	38	6
podiatric	40	3
podiatrist	74	9
podiatry	54	9
podiceps	186	9
podicepscristatus	14	4
podicepsgrisegena	14	4
podicepsnigricollis	17	4
podicepsruficollis	17	4
podicipedidae	90	8
podicipediformes	136	9
podicipes	12	3
podicipitiform	7	4
podicipitiformes	90	6
podicipitiformseabird	7	4
podicis	12	3
podilymbus	112	9
podilymbuspodiceps	14	4
podioda	2	1
podioda8	2	1
podion	12	3
podipara	12	3
podium	60	9
podkamennaya	21	3
podkamennayatunguska	3	3
podlasie	12	3
podlaskie	12	3
podlike	50	8
podocarp	206	9
podocarpaceae	572	8
podocarps	12	3
podocarpus	609	10
podocarpusamara	17	4
podocarpuscoriaceus	20	7
podocarpusdacrydioides	23	4
podocarpuselatus	23	7
podocarpuselongatus	20	7
podocarpusfamily	13	4
podocarpusferruginea	20	4
podocarpuslatifolius	17	7
podocarpusnivalis	17	7
podocarpusspicata	20	4
podocarpustotara	17	7
podocyte	256	3
podocytes	18	1
pododermatitis	12	3
podophyllum	149	8
podophyllumpeltatum	23	7
podos	24	3
podosome	86	3
podrida	10	4
pods	1552	7
podsol	51	5
podsolic	15	4
podsolicsoil	15	4
podsolsoil	15	4
podzol	51	5
podzolsoil	15	4
poe	225	9
poecile	12	3
poecilia	48	3
poecilictis	12	3
poeciliid	61	8
poeciliidae	122	8
poeciliidfish	13	4
poeciliids	12	3
poecilocapsus	124	9
poecilocapsuslineatus	20	7
poecilogale	98	8
poecilogalealbinucha	14	4
poem	1612	9
poem's	24	3
poems	1696	4
poenai	16	3
poenology	24	5
poephila	92	8
poephilacastanotis	14	4
poeppigia	24	3
poesy	30	6
poet	8113	9
poetdiplomat	6	3
poetess	36	10
poethistorian	6	3
poetic	988	10
poetical	60	8
poetically	106	8
poeticjustice	9	4
poeticlicense	7	4
poeticrhythm	11	4
poetics	140	10
poeticsentencefromtaxon	2	1
poetise	38	6
poetiser	36	5
poetize	38	6
poetizer	36	5
poetlaureate	7	4
poetprophet	12	3
poetry	3542	9
poets	957	7
poetsinger	15	4
pof1	22	6
pof10	22	6
pof2	22	6
pof3	22	6
pof5	6	3
pof6	22	6
pof7	22	6
pof9	22	6
pofaced	7	4
pogey	28	5
pogge	92	9
poggio	24	3
pogo	7	4
pogon	12	3
pogonia	109	8
pogoniadivaricata	20	4
pogoniarosea	17	4
pogonion	20	5
pogonip	24	5
pogonomyrmex	4	1
pogonophora	120	8
pogonophoran	24	5
pogostemon	104	8
pogostemoncablin	20	4
pogostick	7	4
pogret	16	3
pogrom	22	6
pogy	28	5
pohai	14	4
pohl	18	3
pohlweary	6	3
pohnpei	28	3
poi	22	6
poids	72	3
poignance	24	5
poignancy	30	6
poignant	54	8
poignantly	24	5
poikilotherm	24	5
poikilothermic	36	6
poikilothermous	26	4
poikilothermy	2	1
poilu	28	5
poincaré	34	3
poincaré's	6	3
poinciana	366	9
poincianagilliesii	20	4
poincianapulcherrima	23	4
poincianaregia	26	4
poinsett	24	3
poinsett's	8	3
poinsettia	251	9
poinsettias	20	4
poinsettiastrain	12	4
point	14550	25
point's	6	3
pointafter	11	4
pointaftertouchdown	11	4
pointandshootcamera	7	4
pointbiserial	3	3
pointbiserialcorrelationcoefficient	3	3
pointblank	23	4
pointdefense	2	1
pointdevenise	1	1
pointdistance1d	3	3
pointdistance2d	3	3
pointdistance3d	3	3
pointduty	7	4
pointe	56	3
pointed	2089	11
pointedarch	11	7
pointedend	12	3
pointedleaf	12	3
pointedleafmaple	10	4
pointedly	16	5
pointedness	30	6
pointednose	2	1
pointedtoe	9	4
pointel	32	5
pointer	306	10
pointers	40	3
pointeàpitre	8	3
pointillism	68	9
pointillist	26	6
pointillistic	18	4
pointing	385	11
pointingdog	3	3
pointingout	7	4
pointingtrowel	7	4
pointintime	9	4
pointjam	7	4
pointlace	9	4
pointless	64	8
pointlessly	28	8
pointlessness	48	10
pointman	7	4
pointmutation	9	4
pointofaccumulation	11	4
pointofapoapsis	13	4
pointofdeparture	13	4
pointofentry	9	4
pointofhonor	7	4
pointofintersection	11	4
pointofnoreturn	10	4
pointoforder	7	4
pointofperiapsis	13	4
pointofreference	11	4
pointofsail	1	1
pointofsale	10	7
pointofview	16	7
pointout	26	7
pointprojection	2	1
pointrel	32	5
points	4338	14
pointslist	3	1
pointsman	20	5
pointsofthecompass	61	3
pointsource	7	4
pointsystem	7	4
pointtheway	7	4
pointtomultipoint	6	1
pointtoothed	2	1
pointtopoint	6	1
pointtrick	8	3
pointup	7	4
pointwoman	7	4
pointy	49	7
pointytoed	9	4
poir	12	3
poiretii	20	4
poirier	12	3
poirot	76	3
poise	204	9
poised	66	9
poison	1447	9
poisonarrowplant	15	4
poisonash	17	4
poisonbeater	6	3
poisonberry	94	8
poisonbush	13	4
poisoncamas	10	4
poisondogwood	17	4
poisoned	32	4
poisoner	22	6
poisoners	12	3
poisonflower	28	3
poisongas	7	4
poisonhemlock	22	4
poisoning	632	10
poisonings	40	3
poisonivy	19	4
poisonmercury	19	4
poisonmilkweed	12	4
poisonoak	19	4
poisonous	2163	9
poisonously	18	4
poisonousnightshade	20	4
poisonousparasol	10	4
poisonousplant	7	4
poisonoussubstance	11	4
poisonparsley	22	4
poisonpea	11	4
poisonpill	7	4
poisons	152	4
poisonsumac	17	4
poisonwood	12	3
poisson	130	8
poisson's	6	3
poissondistribution	14	7
poissonprobability	3	3
poitea	66	3
poiteacarinalis	6	3
poitevin	4	1
poitier	173	9
poitiers	304	10
poitou	171	9
poitoucharentes	41	7
poitrine	9	4
poitrined'agneau	9	4
poivrade	34	5
poivre	27	7
pok	24	3
poke	403	9
pokeat	13	4
pokeberry	28	3
pokebonnet	9	4
pokebush	12	3
pokecheck	7	4
poked	8	1
pokefun	33	4
pokeinto	13	4
pokemilkweed	10	4
pokeout	13	4
poker	588	9
pokeralumroot	12	4
pokerchip	11	4
pokerface	7	4
pokerfaced	15	4
pokergame	9	4
pokerhand	7	4
pokerheuchera	12	4
pokeroot	12	3
pokerplant	10	4
pokery	19	4
pokeweed	183	10
pokeweedfamily	13	4
pokeweeds	12	3
pokey	62	6
pokhara	16	3
pokie	4	1
poking	72	10
pokomo	76	8
pokuttya	12	3
poky	62	6
pokémon	60	3
pol	1115	10
pol2p	2	1
pola	15	4
polack	22	6
poland	2703	9
poland's	28	3
polanisia	217	8
polanisiadodecandra	20	7
polanisiagraveolens	17	4
polar	2161	12
polaramino	3	1
polaraminoacidtransporting	1	1
polarbear	21	7
polarbody	7	4
polarcircle	7	4
polarcoordinate	7	4
polare	24	3
polarflagellated	2	1
polarform	3	3
polarfront	9	4
polarglacier	7	4
polarhare	13	4
polarimeter	26	6
polaris	194	10
polarisation	58	9
polariscope	24	5
polarise	28	7
polarised	8	1
polariser	12	3
polarisome	44	3
polarities	18	4
polarity	1886	10
polaritydependent	1	1
polarization	462	10
polarizations	28	3
polarize	46	9
polarized	448	10
polarizer	36	3
polarizers	12	3
polarizing	48	5
polarographic	14	4
polarography	26	5
polaroid	200	9
polaroid's	6	3
polaroidbranded	12	3
polaroidcamera	14	4
polaroidlandcamera	14	4
polaroplast	10	3
polaropposition	7	4
polarplant	20	3
polarregion	12	4
polarregionsofearth	1	1
polarstar	17	4
polarzone	12	4
polay	12	3
pold4	2	1
polder	22	6
polderlands	12	3
pole	3502	10
polearm	32	3
polearms	12	3
poleax	24	5
poleaxe	36	8
polebean	7	4
polecat	290	9
polecats	32	4
polecatweed	14	4
polehandled	10	4
polehorse	9	4
polejump	13	4
polejumper	11	4
polejumping	13	4
polemic	46	7
polemical	46	8
polemically	22	5
polemicise	34	6
polemicist	146	9
polemicize	34	6
polemics	40	8
polemise	34	6
polemist	32	5
polemize	34	6
polemoniaceae	168	8
polemoniaceous	16	4
polemoniales	92	9
polemonium	286	8
polemoniumboreale	17	7
polemoniumcaeruleum	29	7
polemoniumreptans	17	7
polemoniumvanbruntiae	26	4
polemoniumviscosum	20	7
polenta	42	9
poleposition	7	4
poler	24	5
poles	588	9
polesia	12	3
polestar	59	6
poletokinetochore	1	1
poletopole	1	1
polevault	13	4
polevaulter	11	4
polevaulting	13	4
poleward	36	3
poleyns	4	1
polhill	12	3
poli	41	7
polianthes	133	9
polianthestuberosa	17	7
policastro	12	3
police	3287	9
policeacademy	7	4
policeaction	7	4
policeblotter	15	4
policeboat	7	4
policecaptain	11	4
policecar	20	7
policechief	11	4
policecommissioner	7	4
policeconstable	9	4
policecourt	7	4
policecruiser	17	4
policedepartment	7	4
policedetective	13	4
policedog	7	4
policeforce	15	4
policeheadquarters	11	4
policeinvestigation	9	4
policelieutenant	9	4
policeman	155	9
policemanbird	14	4
policematron	9	4
policemen	50	1
policeofficer	14	7
policeprecinct	7	4
policeprocedural	6	3
polices	4	1
policesergeant	9	4
policesquad	9	4
policestate	7	4
policestation	11	4
policevan	18	4
policewagon	18	4
policewoman	28	6
policework	9	4
polichnitos	24	3
policies	1638	4
policing	160	3
policy	3429	11
policy's	6	3
policychange	13	4
policyholder	34	9
policyholders	12	3
policymaker	7	4
policymakers	4	1
policymaking	61	7
polifolia	232	7
polii	3	1
polio	254	9
poliocephala	8	1
poliocephalum	4	1
poliocephalus	12	1
poliomyelitis	141	10
polioptila	78	8
polioptilidae	16	3
poliorcetes	44	7
poliosis	22	6
poliovaccine	6	3
poliovirus	205	11
poliovirusvaccine	7	4
polis	48	3
polish	2646	8
polishamerican	42	3
polishaustrian	6	3
polishborn	36	3
polishbritish	6	3
polished	285	10
polishedrice	9	4
polishenglish	8	3
polisher	75	9
polishes	14	1
polishfrench	24	3
polishing	264	10
polishjewish	18	3
polishlanguage	12	3
polishlithuanian	24	3
polishmonetaryunit	11	4
polishnotation	23	7
polishoff	55	4
polishswiss	6	3
polishukrainian	6	3
polishup	23	4
polisseno	16	3
polistes	130	9
polistesannularis	14	7
polistines	12	3
polistini	12	3
politburo	82	9
polite	370	8
politely	64	7
politeness	164	9
politesse	28	5
politic	88	8
political	18968	9
politicalactioncommittee	10	4
politicaladministrative	12	3
politicalarena	9	4
politicalboss	14	7
politicalcampaign	23	7
politicalcommissar	9	4
politicalcontribution	9	4
politicalcorrectitude	9	4
politicalcorrectness	11	4
politicaldemonstration	1	1
politicaldetainee	9	4
politicaldissident	7	4
politicaldonation	9	4
politicaleconomic	12	3
politicaleconomy	11	4
politicalentity	9	4
politicalgaffe	1	1
politicalhack	13	4
politicalincorrectness	11	4
politicalleader	13	4
politicalliberty	9	4
politically	708	8
politicallycorrect	7	4
politicallyincorrect	7	4
politicalmachine	9	4
politicalmoderate	3	3
politicalmovement	7	4
politicalorientation	11	4
politicalparty	9	4
politicalpartycommittee	4	3
politicalplatform	13	4
politicalprisoner	7	4
politicalprogram	13	4
politicalrelation	9	4
politicalreligious	2	1
politicalscience	11	4
politicalscientist	7	4
politicalsphere	9	4
politicalsympathies	9	4
politicalsystem	12	7
politicaltheory	11	4
politicalunit	9	4
politician	9758	9
politician's	5	3
politicianotheralbers	12	3
politicians	332	4
politiciansurnamebenjamin	8	3
politicise	28	7
politicize	28	7
politick	20	5
politicking	48	3
politico	64	9
politicoeconomic	6	3
politicointellectual	12	3
politicomilitary	12	3
politics	2850	10
politicsmain	6	3
polities	212	3
politti	12	3
politus	23	7
polity	616	9
polity's	12	3
poliţie	16	3
polk	409	9
polka	61	9
polkadot	7	4
polkadots	12	3
polkadotted	6	3
polkas	12	3
poll	436	10
pollachius	264	9
pollachiuspollachius	20	7
pollack	219	9
pollak	8	1
pollan	4	1
pollard	66	9
pollarding	8	1
polled	24	3
pollen	1269	10
pollenate	34	6
pollenation	24	5
pollencarrying	18	3
pollencollecting	2	1
pollencount	7	4
pollenfeeders	12	3
pollengynoecium	1	1
polleniser	16	3
pollenkitt	4	1
pollenpistil	14	3
pollenproducing	20	3
pollenreceptive	1	1
pollenstigma	4	3
pollenstyle	4	3
pollentube	7	4
pollevil	1	1
pollex	36	8
pollical	12	3
pollicis	31	7
pollies	24	3
pollinate	76	10
pollinated	331	7
pollinating	145	7
pollination	472	10
pollinator	82	9
pollinators	448	7
polling	160	7
pollingbooth	7	4
pollingday	9	4
pollingplace	9	4
pollingstation	9	4
pollinium	20	5
pollinosis	26	6
polliwog	36	6
pollo	46	7
pollock	409	9
polloi	19	4
pollparrot	11	4
polls	72	9
pollster	46	9
pollsters	4	1
polltaker	13	4
polltax	7	4
pollucite	50	8
pollutant	86	10
pollutants	204	4
pollute	50	6
polluted	160	10
polluter	30	6
polluters	12	3
polluting	12	3
pollution	586	10
pollux	98	9
polly	47	7
pollyanna	48	3
pollyannaish	28	5
pollyfish	39	5
pollywog	28	5
pollywogs	4	1
polo	546	10
poloball	7	4
polokwane	12	3
polomallet	9	4
polonaise	28	8
poloneck	11	4
poloneckcollar	9	4
polonia	12	3
polonium	56	9
polonius	12	3
polonized	16	3
polony	20	5
polopony	7	4
poloshirt	9	4
polostick	9	4
polotype	6	3
polprim	1	1
polr2	2	1
polr2a	2	1
polska	48	9
poltava	12	3
poltergeist	42	9
poltroon	28	5
poltroonery	20	5
poltys	12	3
poly	1617	11
poly2keto3deoxynononic	1	1
poly6phosphoglucomaltodextrin	1	1
polya	24	3
polyacrylamides	12	3
polyacrylonitrile	36	3
polyacyltrehalose	32	3
polyadenylate	76	1
polyadenylated	6	1
polyadenylation	344	6
polyadenylationcoupled	4	1
polyadenylationdependent	66	3
polyadenylic	48	1
polyadenylylation	44	3
polyadic	10	3
polyadpdribose	13	3
polyadpribose	3	1
polyadpribosylation	10	3
polyadpribosyltransferase	5	3
polyalcohol	4	1
polyalpha1	1	1
polyalphalguluronate	1	1
polyamide	40	7
polyamides	4	1
polyamination	14	3
polyamine	303	6
polyamineimporting	1	1
polyamines	26	1
polyaminetransporting	1	1
polyandrist	20	5
polyandrous	44	8
polyandry	22	6
polyangiaceae	88	8
polyangiitis	48	3
polyangium	96	8
polyanionic	2	1
polyantha	65	7
polyanthus	40	9
polyarteritis	31	6
polyarteritisnodosa	9	4
polyatomic	154	9
polybasic	8	1
polybeta1	5	3
polybetaglucosaminidase	1	1
polybetaketones	4	1
polyborinae	28	3
polyborus	102	9
polyboruscheriwayaudubonii	14	4
polyborusplancus	14	4
polybotria	89	5
polybotriacervina	23	4
polybotrya	129	8
polybotryacervina	23	4
polybotryoideae	12	3
polybromo	2	1
polybutadiene	72	3
polybutene	24	5
polybutylene	24	5
polycarbonate	10	2
polycarp	297	9
polycarpa	32	7
polycarpoides	24	3
polycarpon	24	3
polycation	1	1
polycationstimulated	1	1
polycentric	52	3
polycephala	12	3
polycephalic	12	3
polycephaly	24	3
polychaeta	126	8
polychaete	181	9
polychaetes	88	3
polychaeteworm	13	4
polychete	59	5
polycheteworm	13	4
polychlorinated	34	5
polychlorobiphenyl	4	1
polychloroprene	12	3
polychromatic	44	8
polychrome	42	6
polychromic	28	5
polychromise	30	6
polychromize	30	6
polychromy	12	3
polychronia	24	3
polychrotidae	36	3
polychrus	36	3
polychytrium	12	3
polycillin	60	8
polycirrus	50	6
polycis	23	4
polyciscarotenoids	1	1
polycisdecaprenylcistransferase	1	1
polycisdecaprenyldiphosphate	1	1
polycisdolichal	2	1
polycisdolichol	18	1
polycisdolichyl	12	1
polycispolyprenal	2	1
polycispolyprenol	2	1
polycispolyprenyl	7	4
polycispolyprenyldiphosphate	1	1
polycistronic	22	3
polycisundecaprenol	6	3
polycisundecaprenyl	4	1
polycisundecaprenyldiphosphate	7	4
polycisundecaprenylphosphate	4	3
polycomb	52	3
polyconic	7	4
polyconicprojection	7	4
polycrystalline	42	8
polyctena	16	3
polyculture	36	3
polycultures	18	3
polycyclic	60	6
polycystic	54	7
polycystickidneydisease	10	4
polycystin	14	3
polycystin1	1	1
polycystin2	1	1
polycythemia	22	6
polydactyl	24	5
polydactylous	18	4
polydactylus	94	9
polydactylusvirginicus	14	4
polydactyly	26	6
polydectes	12	3
polydentate	12	3
polydeoxyribonucleotide	34	3
polyderivative	2	1
polydimethylsiloxane	6	1
polydipsia	42	9
polydisperse	18	1
polydor	32	3
polydore	12	3
polyelectrolyte	22	6
polyene	12	3
polyenoic	10	3
polyepoxides	12	1
polyergus	169	9
polyergusrufescens	17	7
polyester	237	10
polyesterfiber	7	4
polyesters	10	1
polyestrous	18	4
polyethnic	12	3
polyethoxy	2	1
polyethylene	177	10
polyethylenecoated	6	3
polyethyleneterephthalate	7	3
polyferredoxin	34	3
polyfoam	24	5
polygala	336	8
polygalaalba	14	4
polygalaceae	168	8
polygalactolipase	4	1
polygalacturonase	24	3
polygalacturonate	12	3
polygalacturonic	7	1
polygalacturonide	4	1
polygalalutea	23	4
polygalapaucifolia	23	4
polygalasenega	26	4
polygalavulgaris	20	7
polygaloides	20	3
polygama	71	7
polygamist	22	6
polygammaglutamate	25	3
polygamous	28	5
polygamy	34	9
polygene	20	5
polygenes	2	1
polygenic	118	9
polygenicdisease	9	4
polygenicdisorder	9	4
polyglot	86	9
polyglotktos	17	4
polyglots	24	3
polyglucuronate	4	1
polyglutamate	5	1
polyglutamic	5	3
polyglutamine	8	3
polyglutamylation	22	3
polyglycine	2	1
polyglycylation	56	3
polygon	641	9
polygonaceae	428	8
polygonal	137	10
polygonales	98	9
polygonally	14	4
polygonalshape	9	4
polygonatum	175	8
polygonatumbiflorum	24	7
polygonatumcommutatum	17	4
polygonella	12	3
polygonia	158	8
polygoniacomma	20	7
polygons	118	4
polygonum	222	9
polygonumaubertii	20	4
polygonumfagopyrum	17	4
polygonumorientale	23	4
polygraph	24	6
polyguluronate	1	1
polyguluronatespecific	1	1
polygynist	20	5
polygynous	28	8
polygyny	26	7
polyhedra	68	3
polyhedral	135	9
polyhedralangle	7	4
polyhedrane	4	1
polyhedron	256	9
polyhidrosis	30	6
polyhistor	12	3
polyhomomethionine	1	1
polyhydric	26	1
polyhydroxy	4	1
polyhydroxyalkanoate	12	3
polyhydroxybutyrate	15	3
polyhydroxylated	17	2
polyhymnia	70	8
polyimides	4	1
polyisobutene	12	3
polyisobutylene	36	3
polyisoprenoid	24	1
polyisoprenol	2	1
polyisoprenyl	7	1
polyketide	234	3
polyketides	14	1
polylactic	6	3
polylepis	16	3
polylysine	6	1
polymannuronate	12	3
polymannuronic	2	1
polymastigina	48	5
polymastigote	20	5
polymath	900	9
polymathic	12	3
polymaths	48	3
polymer	1100	11
polymer's	6	3
polymerase	12341	10
polymerases	74	4
polymerasespecific	2	1
polymerforming	4	3
polymeria	6	3
polymeric	275	10
polymericamide	9	4
polymerisation	58	10
polymerise	26	6
polymerised	6	1
polymerises	12	1
polymerization	831	10
polymerizationdependent	11	3
polymerize	62	9
polymerized	40	5
polymerizes	16	3
polymerizing	60	6
polymers	504	7
polymetaphosphatase	4	1
polymethine	4	1
polymethyl	7	4
polymethylgalacturonic	2	1
polymethylmethacrylate	7	4
polymicrobial	12	3
polymnia	12	3
polymonium	26	4
polymoniumcaeruleumvanbruntiae	26	4
polymorph	102	9
polymorpha	167	7
polymorphemic	20	5
